PLAYER_NAME,SEASON_1,ERA,cluster,PC1,PC2,rim_share,paint_share,mid_share,lc3_share,rc3_share,atb3_share
Buddy Hield,2022,post,3,2.117760040676864,0.18413240881431592,0.16058394160583941,0.08576642335766424,0.1031021897810219,0.072992700729927,0.03375912408759124,0.5437956204379562
Cuttino Mobley,2007,pre,4,0.3168218661509936,-1.4001917913484698,0.21679909194097616,0.1021566401816118,0.4029511918274688,0.032917139614074914,0.049943246311010214,0.1952326901248581
LeBron James,2006,pre,4,-0.5031873466932432,-0.920987135328482,0.36743674367436746,0.08030803080308031,0.3465346534653465,0.01595159515951595,0.024752475247524754,0.16501650165016502
Corey Brewer,2014,pre,2,0.5667349707783568,1.2375312055543972,0.5199501246882793,0.09226932668329177,0.13092269326683292,0.0773067331670823,0.08354114713216958,0.09600997506234414
Manu Ginobili,2013,pre,3,0.9012472959771525,0.09319718772041867,0.32276119402985076,0.0708955223880597,0.17350746268656717,0.04291044776119403,0.04291044776119403,0.34701492537313433
Jae'Sean Tate,2023,post,1,-1.2611351122978334,2.0259695304894114,0.45614035087719296,0.3201754385964912,0.03070175438596491,0.04824561403508772,0.021929824561403508,0.12280701754385964
Gary Trent Jr.,2024,post,3,1.335478341477738,-0.12160515551351035,0.1345926800472255,0.15466351829988192,0.17591499409681227,0.06139315230224321,0.031877213695395513,0.44155844155844154
Reggie Miller,2004,pre,3,2.5928736874427583,-1.0923082888194646,0.09780775716694773,0.03372681281618887,0.3069139966273187,0.11804384485666104,0.047217537942664416,0.3962900505902192
Shane Battier,2008,pre,2,3.507619672623889,0.440874841330189,0.15857605177993528,0.07605177993527508,0.1715210355987055,0.11812297734627832,0.15372168284789645,0.3220064724919094
Jarrett Culver,2020,post,0,0.2663399682629761,1.311170183947511,0.4471830985915493,0.12323943661971831,0.04225352112676056,0.03169014084507042,0.04401408450704225,0.31161971830985913
Gerald Green,2012,pre,3,0.4096848642168509,-1.0926966935460962,0.17665615141955837,0.138801261829653,0.3470031545741325,0.025236593059936908,0.050473186119873815,0.2618296529968454
Joe Ingles,2024,post,2,2.5448635051155897,1.0694890761020486,0.12,0.16444444444444445,0.008888888888888889,0.06666666666666667,0.08444444444444445,0.5555555555555556
Jumaine Jones,2006,pre,2,2.4843426891772094,-1.119878659269585,0.16076294277929154,0.021798365122615803,0.3637602179836512,0.09673024523160763,0.10490463215258855,0.25204359673024523
Flip Murray,2004,pre,4,0.08003665478140486,-0.8906791300496487,0.2913907284768212,0.11037527593818984,0.3554083885209713,0.04525386313465784,0.04194260485651214,0.15562913907284767
Robert Williams III,2021,post,1,-2.5311755315115994,1.6671931918108074,0.74609375,0.1640625,0.08984375,0.0,0.0,0.0
D'Angelo Russell,2021,post,3,0.59517893278136,-0.4880945178058057,0.1443932411674347,0.16436251920122888,0.21658986175115208,0.03225806451612903,0.01228878648233487,0.43010752688172044
Tony Allen,2009,pre,1,-1.4638312458342335,0.9930836568281496,0.6338028169014085,0.11619718309859155,0.15492957746478872,0.017605633802816902,0.02112676056338028,0.056338028169014086
Thaddeus Young,2017,post,1,-0.9097339764020018,1.4073378308942341,0.5072886297376094,0.21282798833819241,0.10932944606413994,0.06705539358600583,0.01749271137026239,0.08600583090379009
Earl Boykins,2006,pre,4,-0.015885854206963618,-1.9617176800833063,0.14977307110438728,0.12254160363086233,0.4568835098335855,0.024205748865355523,0.024205748865355523,0.22239031770045387
J.J. Barea,2015,post,0,-0.37729958327492763,0.45195379650830697,0.30280373831775703,0.2205607476635514,0.16635514018691588,0.029906542056074768,0.024299065420560748,0.2560747663551402
James Ennis III,2015,post,2,1.4390105835692644,0.9365459001159561,0.4065040650406504,0.07723577235772358,0.13414634146341464,0.08943089430894309,0.08943089430894309,0.2032520325203252
Stephen Curry,2021,post,3,1.1270608133884634,0.15399330621515195,0.19793205317577547,0.11669128508124077,0.103397341211226,0.023633677991137372,0.022895125553914326,0.5354505169867061
Rui Hachimura,2022,post,0,0.33813926407023853,-0.3239527419127398,0.24146981627296588,0.16535433070866143,0.27034120734908135,0.04461942257217848,0.049868766404199474,0.2283464566929134
Andre Iguodala,2018,post,0,0.31691412393832064,0.18360670668868576,0.3470031545741325,0.11041009463722397,0.1829652996845426,0.03470031545741325,0.03785488958990536,0.2870662460567823
Nikola Mirotic,2016,post,3,2.055477903224066,0.1406857783319604,0.23064250411861614,0.05601317957166392,0.14662273476112025,0.06919275123558484,0.0642504118616145,0.4332784184514003
Eric Gordon,2011,pre,0,-0.4638994030484783,-0.059912107788861454,0.34249471458773784,0.14376321353065538,0.20930232558139536,0.008456659619450317,0.015856236786469344,0.28012684989429176
Baron Davis,2007,pre,0,-0.40708692242465633,-0.2501070942152514,0.363013698630137,0.12035225048923678,0.24951076320939333,0.018590998043052837,0.021526418786692758,0.22700587084148727
Larry Nance Jr.,2016,post,4,-1.7948617171822139,-0.5049802890197059,0.4966442953020134,0.13087248322147652,0.34563758389261745,0.016778523489932886,0.0,0.010067114093959731
Jusuf Nurkic,2016,post,1,-2.722659770862371,1.6394683879925973,0.5702479338842975,0.3140495867768595,0.10330578512396695,0.0,0.004132231404958678,0.008264462809917356
Luol Deng,2009,pre,4,-1.4280144055011377,-2.013715531760514,0.338409475465313,0.10490693739424704,0.5228426395939086,0.011844331641285956,0.00676818950930626,0.015228426395939087
Anderson Varejao,2015,post,1,-2.3239956225116556,0.2817895234928772,0.5,0.23,0.26,0.0,0.005,0.005
Kyle Lowry,2021,post,3,1.0091316996245983,-0.08262227554556377,0.18487394957983194,0.12100840336134454,0.13949579831932774,0.03361344537815126,0.011764705882352941,0.5092436974789916
Reggie Bullock,2021,post,2,3.716813351411828,0.29532431244229396,0.09821428571428571,0.0625,0.13035714285714287,0.1375,0.09642857142857143,0.475
Wayne Ellington,2021,post,2,3.785165739655572,0.19375995177273986,0.08579881656804733,0.020710059171597635,0.08284023668639054,0.08284023668639054,0.09763313609467456,0.6301775147928994
Mario Chalmers,2012,pre,3,1.9208367205388188,0.36618902062587716,0.21327967806841047,0.11468812877263582,0.15090543259557343,0.07042253521126761,0.08651911468812877,0.3641851106639839
Cam Thomas,2023,post,0,-0.6807115929683191,-0.37847474690400207,0.16228070175438597,0.2807017543859649,0.26535087719298245,0.013157894736842105,0.017543859649122806,0.26096491228070173
Tony Snell,2015,post,3,1.9711672248884538,0.5023183653685773,0.26216216216216215,0.08108108108108109,0.12702702702702703,0.08108108108108109,0.07297297297297298,0.37567567567567567
Rasheed Wallace,2010,pre,3,0.6964687394976337,-0.7763230197153729,0.1545595054095827,0.13601236476043277,0.26584234930448225,0.03400309119010819,0.02472952086553323,0.3848531684698609
Dion Glover,2004,pre,4,-0.3451736453589011,-0.6182960405609801,0.38030560271646857,0.0933786078098472,0.3242784380305603,0.03735144312393888,0.028862478777589132,0.13582342954159593
Cam Reddish,2023,post,2,1.406746880621971,1.4135911788538738,0.3419354838709677,0.15161290322580645,0.05161290322580645,0.1032258064516129,0.06129032258064516,0.2903225806451613
Theo Ratliff,2004,pre,4,-2.337879958876339,-0.3643420651305934,0.41894353369763204,0.24225865209471767,0.33879781420765026,0.0,0.0,0.0
Nicolas Batum,2018,post,3,0.6618705680542354,-1.5453648816651997,0.1140215716486903,0.10785824345146379,0.3574730354391371,0.029275808936825885,0.01848998459167951,0.3728813559322034
Juwan Howard,2005,pre,4,-2.049499706029615,-2.2233943683615287,0.17375231053604437,0.26247689463955637,0.5619223659889094,0.0,0.0,0.0018484288354898336
Ish Smith,2016,post,4,-1.14838540409746,-0.2490084776928207,0.37681159420289856,0.17391304347826086,0.2743271221532091,0.008281573498964804,0.013457556935817806,0.15320910973084886
Allen Crabbe,2019,post,3,2.9720243570527547,-0.019688710179279312,0.09703504043126684,0.07008086253369272,0.14285714285714285,0.07816711590296496,0.0862533692722372,0.5256064690026954
Caron Butler,2009,pre,4,-0.5396491900266622,-1.5290137566732576,0.30648148148148147,0.0824074074074074,0.4212962962962963,0.020370370370370372,0.014814814814814815,0.15462962962962962
Nene,2009,pre,1,-2.109754503319224,0.27317856102631377,0.6544428772919605,0.09026798307475317,0.24823695345557123,0.0,0.0,0.007052186177715092
Marvin Williams,2008,pre,4,-1.67324839468585,-2.3540209251467816,0.29116684841875684,0.13195201744820065,0.5670665212649946,0.004362050163576881,0.0010905125408942203,0.004362050163576881
Michael Redd,2004,pre,4,0.014297083259791116,-0.9726149924644497,0.2588726513569937,0.12943632567849686,0.360473208072373,0.032707028531663185,0.04592901878914405,0.17258176757132915
Jordan Crawford,2017,post,3,0.6270315426355301,-0.9618698898430517,0.12844036697247707,0.14678899082568808,0.2889908256880734,0.04128440366972477,0.013761467889908258,0.38073394495412843
Terry Rozier,2019,post,3,1.199143201668192,0.37072488635832296,0.2042042042042042,0.15915915915915915,0.13213213213213212,0.06606606606606606,0.03753753753753754,0.4009009009009009
Taj Gibson,2017,post,1,-2.267851258755241,0.3958643933627559,0.4703389830508475,0.2612994350282486,0.2514124293785311,0.009887005649717515,0.005649717514124294,0.0014124293785310734
Chris Bosh,2011,pre,4,-1.8339137510658958,-1.855970011709762,0.2793560606060606,0.1903409090909091,0.5066287878787878,0.001893939393939394,9.46969696969697E-4,0.020833333333333332
Vince Carter,2015,post,3,1.6695027186590021,-0.6127590507650393,0.1485148514851485,0.06930693069306931,0.21287128712871287,0.04950495049504951,0.034653465346534656,0.48514851485148514
Kobe Bryant,2008,pre,4,-0.5057418492252892,-1.4678831813107314,0.25593824228028506,0.10926365795724466,0.3919239904988123,0.004750593824228029,0.014251781472684086,0.22387173396674584
DeJuan Blair,2014,pre,1,-3.1062446708702076,2.1353465685868245,0.5345268542199488,0.4117647058823529,0.05370843989769821,0.0,0.0,0.0
Dennis Schroder,2015,post,0,-0.8354143456104468,-0.06346434039739701,0.42620481927710846,0.11897590361445783,0.23343373493975902,0.007530120481927711,0.015060240963855422,0.19879518072289157
Doug Christie,2004,pre,4,0.022866288759759268,-1.4447386771128383,0.30612244897959184,0.06268221574344024,0.4271137026239067,0.048104956268221574,0.033527696793002916,0.12244897959183673
Al-Farouq Aminu,2016,post,2,2.145824657801084,0.8099095737320974,0.2859135285913529,0.100418410041841,0.1297071129707113,0.10320781032078104,0.09902370990237098,0.28172942817294283
Frank Mason III,2018,post,0,-1.0346870707337887,-0.06087166692991444,0.324468085106383,0.2154255319148936,0.24202127659574468,0.015957446808510637,0.007978723404255319,0.19414893617021275
Luis Scola,2011,pre,4,-2.37489187190939,-0.6915961928797797,0.3129432624113475,0.30230496453900707,0.3829787234042553,8.865248226950354E-4,8.865248226950354E-4,0.0
Dillon Brooks,2022,post,0,-0.6871648208110458,0.36552753364797574,0.26003824091778205,0.2734225621414914,0.18738049713193117,0.032504780114722756,0.015296367112810707,0.23135755258126195
Jerian Grant,2016,post,0,-0.5995655788715399,-0.04701696646677618,0.4153846153846154,0.1076923076923077,0.2230769230769231,0.007692307692307693,0.020512820512820513,0.22564102564102564
Jerami Grant,2018,post,0,0.01323778310851964,1.8938990420988406,0.6167400881057269,0.1013215859030837,0.04405286343612335,0.05066079295154185,0.07709251101321586,0.11013215859030837
Eduardo Najera,2005,pre,4,-1.5245490938331159,-1.2323637907438671,0.422360248447205,0.09937888198757763,0.41304347826086957,0.006211180124223602,0.0,0.059006211180124224
Justin Jackson,2019,post,2,1.9171219092899396,0.7177609133929891,0.17184265010351968,0.19047619047619047,0.13457556935817805,0.08902691511387163,0.09730848861283643,0.3167701863354037
Saben Lee,2021,post,1,-2.0172155697820635,2.029019998848119,0.5142857142857142,0.3333333333333333,0.04285714285714286,0.02857142857142857,0.009523809523809525,0.07142857142857142
Marcus Camby,2005,pre,4,-1.7463465964394294,-1.8097854220550598,0.4,0.095,0.49833333333333335,0.0016666666666666668,0.0,0.005
Dorell Wright,2012,pre,2,2.7159586659212707,0.3889671968964245,0.24045801526717558,0.04961832061068702,0.15648854961832062,0.10687022900763359,0.10114503816793893,0.34541984732824427
Denzel Valentine,2020,post,0,1.2407015615385975,0.27477239677546605,0.05106382978723404,0.251063829787234,0.12340425531914893,0.03404255319148936,0.05531914893617021,0.4851063829787234
George Hill,2020,post,3,1.1675054739888993,0.8888745828980729,0.33866666666666667,0.10933333333333334,0.08533333333333333,0.06666666666666667,0.050666666666666665,0.34933333333333333
Dirk Nowitzki,2012,pre,4,-0.48591135965174115,-2.960304594778008,0.12088974854932302,0.09671179883945841,0.5773694390715667,0.006769825918762089,0.004835589941972921,0.19342359767891681
Josh Richardson,2018,post,3,0.6889964909393089,-0.26830775065808776,0.2420814479638009,0.1346153846153846,0.24434389140271492,0.05090497737556561,0.04638009049773756,0.2816742081447964
Kwame Brown,2006,pre,1,-2.773097923159244,1.8200126939217387,0.6391752577319587,0.27835051546391754,0.07989690721649484,0.0,0.0,0.002577319587628866
Mike Conley,2009,pre,0,0.09873807583046443,-0.14198036115325718,0.32324621733149933,0.13342503438789546,0.24896836313617607,0.0343878954607978,0.04676753782668501,0.21320495185694635
Thabo Sefolosha,2009,pre,3,0.38845771548940533,-0.6531443031202524,0.35674157303370785,0.06460674157303371,0.33707865168539325,0.03932584269662921,0.07303370786516854,0.12921348314606743
Lou Williams,2019,post,0,-0.7140703813184697,-0.40604970543087276,0.2592267135325132,0.210896309314587,0.2741652021089631,0.019332161687170474,0.011423550087873463,0.22495606326889278
Jeremy Lamb,2016,post,3,0.13818400613570778,-0.26243346686042107,0.3045186640471513,0.11394891944990176,0.22789783889980353,0.0275049115913556,0.023575638506876228,0.3025540275049116
Draymond Green,2018,post,0,4.061572796612012E-4,0.7117796489855672,0.38636363636363635,0.12012987012987013,0.08279220779220779,0.011363636363636364,0.016233766233766232,0.38311688311688313
Eddy Curry,2006,pre,1,-2.756376359381326,2.197704013157979,0.7370184254606366,0.23115577889447236,0.031825795644891124,0.0,0.0,0.0
Anthony Randolph,2009,pre,4,-2.14357285086962,-0.45561686461032597,0.44547563805104406,0.19953596287703015,0.345707656612529,0.0,0.004640371229698376,0.004640371229698376
Ray McCallum,2015,post,0,0.08122834323371948,-0.0210239481877086,0.3859275053304904,0.11513859275053305,0.26439232409381663,0.046908315565031986,0.05970149253731343,0.1279317697228145
Shai Gilgeous-Alexander,2020,post,0,-1.0300623034128567,0.8146992863855183,0.35960591133004927,0.2571428571428571,0.13596059113300493,0.02167487684729064,0.011822660098522168,0.21379310344827587
Lonnie Walker IV,2023,post,3,1.3883748678852517,0.60215864375081,0.2723809523809524,0.12761904761904763,0.1295238095238095,0.05904761904761905,0.0761904761904762,0.3352380952380952
Emmanuel Mudiay,2020,post,0,-0.5616074419677622,0.7156901050874023,0.3006134969325153,0.27300613496932513,0.16257668711656442,0.049079754601226995,0.024539877300613498,0.1901840490797546
Jrue Holiday,2021,post,0,-0.12250079322863831,0.7745170769747034,0.3337393422655298,0.20219244823386115,0.1218026796589525,0.0341047503045067,0.031668696711327646,0.27649208282582216
Nene,2010,pre,1,-2.264034010325803,0.6241208743439777,0.6596931659693166,0.12691771269177127,0.2105997210599721,0.0,0.0,0.002789400278940028
Danny Fortson,2005,pre,1,-2.438524983820326,2.31387778970251,0.9336283185840708,0.061946902654867256,0.004424778761061947,0.0,0.0,0.0
Jalen Suggs,2023,post,0,0.5230660692269024,0.4646423178440291,0.27828054298642535,0.1515837104072398,0.11764705882352941,0.027149321266968326,0.033936651583710405,0.3914027149321267
Bradley Beal,2021,post,0,-0.5698307091466196,-0.07135925992021319,0.2503617945007236,0.23878437047756873,0.24095513748191028,0.02532561505065123,0.023878437047756874,0.22069464544138928
Russell Westbrook,2022,post,0,-0.8701726107938104,0.4676036769454972,0.43390105433901055,0.16707218167072183,0.1841038118410381,0.029197080291970802,0.012165450121654502,0.1735604217356042
Lavoy Allen,2016,post,4,-2.2938690561778667,-0.349295904674574,0.44594594594594594,0.21891891891891893,0.33513513513513515,0.0,0.0,0.0
Nick Calathes,2015,post,1,-1.3368773150489115,0.8622451201785505,0.4291497975708502,0.242914979757085,0.15384615384615385,0.024291497975708502,0.012145748987854251,0.13765182186234817
Maurice Harkless,2020,post,2,1.3041293897831931,1.8674685351792222,0.5759717314487632,0.04240282685512368,0.038869257950530034,0.1166077738515901,0.07773851590106007,0.14840989399293286
Patty Mills,2016,post,3,2.1493174619338924,-1.0481653048249608,0.15081967213114755,0.02459016393442623,0.30327868852459017,0.06229508196721312,0.07540983606557378,0.3836065573770492
Luke Kennard,2018,post,3,0.6055394021867017,-0.6077462185513783,0.15268817204301074,0.16559139784946236,0.2623655913978495,0.012903225806451613,0.05591397849462366,0.35053763440860214
T.J. McConnell,2018,post,0,-1.3780438041716954,0.35009900939889954,0.2829736211031175,0.3333333333333333,0.2446043165467626,0.019184652278177457,0.03836930455635491,0.0815347721822542
Zach Randolph,2007,pre,4,-2.160638460549566,-0.268956262699043,0.39049103663289164,0.254871395167576,0.3195635229929852,7.79423226812159E-4,0.003897116134060795,0.030397505845674203
Mehmet Okur,2009,pre,4,-0.7485444787605162,-1.0231078588074485,0.2807215332581736,0.14656144306651633,0.3461104847801578,0.010146561443066516,0.007891770011273957,0.20856820744081173
Chris Duhon,2006,pre,3,1.7606233375826896,0.234683207946079,0.2776735459662289,0.058161350844277676,0.15196998123827393,0.0825515947467167,0.05065666041275797,0.3789868667917448
Carlos Arroyo,2007,pre,4,-0.9199048281017113,-2.634378972631454,0.19665271966527198,0.1192468619246862,0.5794979079497908,0.01882845188284519,0.008368200836820083,0.07740585774058577
Marcus Thornton,2011,pre,0,-0.1256229673548675,-0.4502328658274095,0.28428927680798005,0.14713216957605985,0.27556109725685785,0.02743142144638404,0.029925187032418952,0.23566084788029926
Troy Brown Jr.,2024,post,2,2.994819707402465,0.7361127247293462,0.17857142857142858,0.09821428571428571,0.10267857142857142,0.11160714285714286,0.10714285714285714,0.4017857142857143
Elfrid Payton,2017,post,1,-1.2739814404632412,0.8030496859420738,0.46263736263736266,0.21208791208791208,0.16703296703296702,0.020879120879120878,0.02197802197802198,0.11538461538461539
Kyle Korver,2011,pre,3,2.3038006029835643,-2.1499121521529516,0.03590664272890485,0.012567324955116697,0.4326750448833034,0.05565529622980251,0.07719928186714542,0.3859964093357271
Adonal Foyle,2005,pre,1,-2.783973411768744,1.437239745841672,0.5498392282958199,0.3183279742765273,0.12861736334405144,0.0,0.0,0.003215434083601286
Metta World Peace,2007,pre,4,-0.28180725926904315,-0.6919700149482255,0.35192307692307695,0.08942307692307692,0.30865384615384617,0.022115384615384617,0.025,0.20288461538461539
Enes Freedom,2014,pre,1,-2.4426589287988305,-0.026174329208738217,0.43024618991793667,0.268464243845252,0.30011723329425555,0.0,0.0,0.0011723329425556857
Victor Oladipo,2023,post,0,1.2734459377445302,0.5567298125239742,0.208955223880597,0.16169154228855723,0.1044776119402985,0.05970149253731343,0.04477611940298507,0.42039800995024873
Emeka Okafor,2008,pre,1,-2.700477308206266,1.0330648700383578,0.5197674418604651,0.30348837209302326,0.17674418604651163,0.0,0.0,0.0
Isaiah Whitehead,2017,post,0,-0.43389216604775355,0.7144039817698444,0.43253968253968256,0.14484126984126985,0.13293650793650794,0.017857142857142856,0.02976190476190476,0.24206349206349206
Mike Bibby,2005,pre,4,0.14380493822404242,-1.9104629216647693,0.19224683544303797,0.07832278481012658,0.44066455696202533,0.03560126582278481,0.012658227848101266,0.24050632911392406
Leandro Barbosa,2015,post,0,-0.026781794245308688,0.4514894548226619,0.4051948051948052,0.12727272727272726,0.17922077922077922,0.033766233766233764,0.046753246753246755,0.2077922077922078
Draymond Green,2023,post,0,-0.5485505829710339,1.7357695391145413,0.4110169491525424,0.2711864406779661,0.04449152542372881,0.046610169491525424,0.04025423728813559,0.1864406779661017
Garrison Mathews,2021,post,2,4.756612662176746,0.6621821688061656,0.0635593220338983,0.038135593220338986,0.0635593220338983,0.2033898305084746,0.07627118644067797,0.5550847457627118
Trey Lyles,2020,post,3,1.593077636174212,0.6904511583228831,0.27696793002915454,0.11661807580174927,0.11661807580174927,0.06997084548104957,0.07580174927113703,0.34402332361516036
Boris Diaw,2004,pre,4,-1.381878471879967,-0.378843527473672,0.4775641025641026,0.12179487179487179,0.32051282051282054,0.019230769230769232,0.01282051282051282,0.04807692307692308
Yogi Ferrell,2019,post,3,0.6876983186612513,-0.30925875129272884,0.22349570200573066,0.1318051575931232,0.22636103151862463,0.04871060171919771,0.02865329512893983,0.34097421203438394
Dirk Nowitzki,2019,post,3,1.4992996399683651,-1.9652068582170332,0.013333333333333334,0.072,0.37066666666666664,0.013333333333333334,0.042666666666666665,0.488
Gerald Green,2007,pre,3,0.8543411563667589,-1.057152890915209,0.22462787550744248,0.07983761840324763,0.34776725304465494,0.05006765899864682,0.05412719891745602,0.2435723951285521
Devin Booker,2017,post,4,-0.19485067966814482,-1.1859629863625705,0.2232330300909727,0.1364590622813156,0.3582925122463261,0.02099370188943317,0.020293911826452064,0.24072778166550035
Matt Barnes,2017,post,3,2.0179834869468043,0.6196719787127257,0.2680851063829787,0.07659574468085106,0.10212765957446808,0.08723404255319149,0.06170212765957447,0.40425531914893614
Giannis Antetokounmpo,2016,post,1,-1.4713917537762922,0.6316863808736317,0.5521350546176763,0.14895729890764647,0.19662363455809334,0.013902681231380337,0.020854021847070508,0.06752730883813307
Boris Diaw,2006,pre,4,-1.7421355597654262,-0.6236057256655652,0.45305164319248825,0.15140845070422534,0.3615023474178404,0.005868544600938967,0.014084507042253521,0.014084507042253521
Craig Smith,2007,pre,1,-2.698963646995945,1.3754667386151471,0.5717391304347826,0.2891304347826087,0.13260869565217392,0.0,0.0,0.006521739130434782
Marcus Camby,2009,pre,4,-1.9942673983218477,-0.6917257923733664,0.5151515151515151,0.11313131313131314,0.3656565656565657,0.0,0.0,0.006060606060606061
Rashard Lewis,2010,pre,2,2.2599965182720907,0.041697565325682084,0.1656288916562889,0.11083437110834371,0.199252801992528,0.11830635118306351,0.0660024906600249,0.33997509339975096
Boris Diaw,2012,pre,0,-0.7114553409671419,-0.1737646045438374,0.35327635327635326,0.14245014245014245,0.2222222222222222,0.002849002849002849,0.005698005698005698,0.27350427350427353
Omari Spellman,2020,post,0,0.343407868171283,0.06421562500791216,0.3254237288135593,0.11186440677966102,0.18983050847457628,0.04745762711864407,0.020338983050847456,0.3050847457627119
Kyle Singler,2013,pre,3,0.8466523533377659,0.3200110389704025,0.352112676056338,0.11737089201877934,0.2222222222222222,0.0782472613458529,0.07511737089201878,0.15492957746478872
Jamal Crawford,2018,post,3,1.183698927661355,-1.6961138045910005,0.07442489851150202,0.10690121786197564,0.39918809201623817,0.06089309878213803,0.036535859269282815,0.32205683355886333
Sebastian Telfair,2011,pre,3,0.23866905954306838,-0.9670292578328438,0.20920502092050208,0.13807531380753138,0.33472803347280333,0.04184100418410042,0.029288702928870293,0.24686192468619247
Richard Hamilton,2010,pre,4,0.2266139082410683,-2.907091482517199,0.10335195530726257,0.0935754189944134,0.611731843575419,0.05726256983240224,0.03212290502793296,0.10195530726256984
Payton Pritchard,2024,post,2,2.3673489453731023,0.47320429681541837,0.17777777777777778,0.10793650793650794,0.11587301587301588,0.08888888888888889,0.0761904761904762,0.43333333333333335
Montrezl Harrell,2023,post,1,-2.550029166754792,2.1262774177546313,0.7259615384615384,0.21634615384615385,0.03365384615384615,0.004807692307692308,0.0,0.019230769230769232
Victor Oladipo,2020,post,3,0.4119763153361703,-0.3987368841461,0.2601626016260163,0.1016260162601626,0.21544715447154472,0.032520325203252036,0.008130081300813009,0.3821138211382114
Kevin Huerter,2024,post,3,1.728905692482432,0.7542983010885813,0.17857142857142858,0.15535714285714286,0.05714285714285714,0.05357142857142857,0.05714285714285714,0.4982142857142857
Jeff Foster,2009,pre,1,-2.0230421584837357,0.22478079709238355,0.6487252124645893,0.0821529745042493,0.24929178470254956,0.0,0.0,0.019830028328611898
Monta Ellis,2015,post,4,-0.5385334290376785,-1.134438559586493,0.28233555062823357,0.13303769401330376,0.3754619364375462,0.028085735402808575,0.014781966001478197,0.1662971175166297
Al Jefferson,2010,pre,4,-2.2917143315691995,-0.8918743455016078,0.3259127337488869,0.26892252894033836,0.40338379341050756,0.0,0.0,0.0017809439002671415
Eric Gordon,2020,post,3,1.5540944009744542,0.647539139595018,0.25379609544468545,0.07158351409978309,0.021691973969631236,0.03036876355748373,0.02386117136659436,0.5986984815618221
Vince Carter,2012,pre,3,0.6183285876015651,-0.12629028305408607,0.2513863216266174,0.14417744916820702,0.22735674676524953,0.06284658040665435,0.033271719038817,0.2809611829944547
Aaron Brooks,2016,post,0,-0.05749359929895523,0.14496930828446392,0.2645161290322581,0.18064516129032257,0.16559139784946236,0.012903225806451613,0.021505376344086023,0.3548387096774194
Dennis Schroder,2018,post,4,-0.8356519297298142,-0.6716628005714657,0.33157894736842103,0.1412280701754386,0.30350877192982456,0.009649122807017544,0.0061403508771929825,0.20789473684210527
Kenyon Martin,2009,pre,1,-1.9662565368996303,0.011537343387524324,0.41512345679012347,0.24382716049382716,0.2824074074074074,0.012345679012345678,0.0030864197530864196,0.043209876543209874
Draymond Green,2014,pre,0,0.2828773183579198,0.35257414538502124,0.34210526315789475,0.1337719298245614,0.16885964912280702,0.041666666666666664,0.03728070175438596,0.27631578947368424
Derrick Rose,2010,pre,4,-1.6496826176124213,-1.6473696016307073,0.31801604668125455,0.162654996353027,0.47702407002188185,0.006564551422319475,0.0036469730123997084,0.032093362509117436
Damian Lillard,2013,pre,3,0.18264539214840073,-0.8337459068856979,0.27704280155642025,0.06770428015564202,0.266147859922179,0.008560311284046693,0.010894941634241245,0.36964980544747084
Flip Murray,2008,pre,4,-0.8994977027490108,-1.1194858019511558,0.32320441988950277,0.13259668508287292,0.3839779005524862,0.011049723756906077,0.019337016574585635,0.1298342541436464
Kevin Durant,2010,pre,4,-0.7986689936202839,-1.5241003862613511,0.2483503299340132,0.1349730053989202,0.40671865626874626,0.004199160167966407,0.00599880023995201,0.19976004799040192
Donte DiVincenzo,2021,post,3,1.6410727203524305,0.7596210203222448,0.29069767441860467,0.07807308970099668,0.05813953488372093,0.061461794019933555,0.04318936877076412,0.4684385382059801
Kyle Korver,2004,pre,2,3.648196774142953,-0.6986520982710364,0.06134969325153374,0.03067484662576687,0.27607361963190186,0.10429447852760736,0.13496932515337423,0.39263803680981596
Justin Holiday,2018,post,2,2.5839418369581226,-0.12388082880573936,0.15167095115681234,0.07326478149100257,0.20179948586118251,0.06298200514138817,0.11696658097686376,0.39331619537275064
Norman Powell,2018,post,2,1.8759138698896363,1.1171879344364934,0.3235294117647059,0.10427807486631016,0.0748663101604278,0.11764705882352941,0.058823529411764705,0.32085561497326204
Rasho Nesterovic,2009,pre,4,-1.9960045410081515,-1.4035557671953436,0.3830275229357798,0.16055045871559634,0.45642201834862384,0.0,0.0,0.0
Joffrey Lauvergne,2016,post,1,-1.113999000229421,0.594835967507638,0.4842105263157895,0.1736842105263158,0.2,0.02631578947368421,0.02894736842105263,0.0868421052631579
Nenad Krstic,2008,pre,4,-1.681282669554144,-2.883568674782357,0.21666666666666667,0.14666666666666667,0.63,0.0,0.0,0.006666666666666667
Joe Harris,2023,post,2,3.725025214985291,0.7949936119187095,0.1409090909090909,0.05454545454545454,0.05,0.09772727272727273,0.12045454545454545,0.5363636363636364
Andrei Kirilenko,2013,pre,1,-0.9158652000172993,0.6162067581540392,0.5688729874776386,0.06797853309481217,0.148479427549195,0.012522361359570662,0.007155635062611807,0.19499105545617174
Kyle Korver,2008,pre,3,2.388638779279829,-1.2739407505950227,0.09043478260869565,0.04869565217391304,0.34956521739130436,0.07478260869565218,0.09217391304347826,0.3443478260869565
Juan Toscano-Anderson,2021,post,2,1.2174507142830615,1.740968486029222,0.45410628019323673,0.10144927536231885,0.00966183574879227,0.06763285024154589,0.0821256038647343,0.28502415458937197
